pod_name,action,reward,done,cpu_request,memory_request,cpu_usage_node_0,cpu_usage_node_1,cpu_usage_node_2,cpu_usage_node_3,cpu_usage_node_4,cpu_usage_node_5,cpu_usage_node_6,cpu_usage_node_7,cpu_usage_node_8,cpu_usage_node_9
selfish-gravity-b64984489-p4th4,8,0.0411,0,1,2,0.625,0.625,0.625,0.6406,0.625,0.625,0.6094,0.625,0.625,0.625
selfish-gravity-b64984489-dsfqd,5,0.0411,0,1,2,0.625,0.625,0.625,0.6406,0.625,0.625,0.6094,0.625,0.625,0.625
selfish-gravity-b64984489-gqfnc,7,0.0411,0,1,2,0.625,0.625,0.625,0.6406,0.625,0.625,0.6094,0.625,0.625,0.625
selfish-gravity-b64984489-xnrvs,2,0.0411,0,1,2,0.625,0.625,0.625,0.6406,0.625,0.625,0.6094,0.625,0.625,0.625
selfish-gravity-b64984489-lgzhb,4,0.0411,0,1,2,0.625,0.625,0.625,0.6406,0.625,0.625,0.6094,0.625,0.625,0.625
selfish-gravity-b64984489-cqjj5,0,0.0411,0,1,2,0.625,0.625,0.625,0.6406,0.625,0.625,0.6094,0.625,0.625,0.625
selfish-gravity-b64984489-fkd2k,1,0.0411,0,1,2,0.625,0.625,0.625,0.6406,0.625,0.625,0.6094,0.625,0.625,0.625
selfish-gravity-b64984489-fz6tr,6,0.0394,0,1,2,0.625,0.625,0.625,0.6406,0.625,0.625,0.6094,0.625,0.625,0.625
selfish-gravity-b64984489-kpswm,9,0.0411,1,1,2,0.625,0.625,0.625,0.6406,0.625,0.625,0.6094,0.625,0.625,0.625
spry-switch-7cbdd9f66d-fgrj4,3,0.0413,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
spry-switch-7cbdd9f66d-qrd22,7,0.0396,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
spry-switch-7cbdd9f66d-p85nq,0,0.0396,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
spry-switch-7cbdd9f66d-jnw5f,9,0.0396,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
spry-switch-7cbdd9f66d-rltrc,8,0.0396,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
spry-switch-7cbdd9f66d-ddz88,5,0.0396,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
spry-switch-7cbdd9f66d-9k4bv,1,0.0396,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
spry-switch-7cbdd9f66d-8qqxv,2,0.0396,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
spry-switch-7cbdd9f66d-mwtnm,4,0.0396,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
spry-switch-7cbdd9f66d-k9gcm,6,0.0381,0,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
spry-switch-7cbdd9f66d-gwrlg,3,0.0396,1,1,2,0.6094,0.6094,0.6094,0.6094,0.6094,0.6094,0.5938,0.6094,0.6094,0.6094
objective-bisector-9cc8f59c4-lf9kv,9,0.0385,0,1,2,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938
objective-bisector-9cc8f59c4-7znxv,2,0.0385,0,1,2,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938
objective-bisector-9cc8f59c4-sdzmk,4,0.0385,0,1,2,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938
objective-bisector-9cc8f59c4-cxs8j,1,0.0385,0,1,2,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938
objective-bisector-9cc8f59c4-lbg2b,8,0.0385,0,1,2,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938
objective-bisector-9cc8f59c4-xcxfn,5,0.0385,0,1,2,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938
objective-bisector-9cc8f59c4-l67tw,0,0.0385,0,1,2,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938
objective-bisector-9cc8f59c4-xn5pn,3,0.0385,0,1,2,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938
objective-bisector-9cc8f59c4-cwjqn,7,0.0385,1,1,2,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938,0.5938
andante-clan-7b96dd6fb9-prl74,0,0.0365,0,1,2,0.5781,0.5781,0.5938,0.5781,0.5781,0.5781,0.5938,0.5781,0.5938,0.5781
andante-clan-7b96dd6fb9-8pr5z,3,0.0365,0,1,2,0.5781,0.5781,0.5938,0.5781,0.5781,0.5781,0.5938,0.5781,0.5938,0.5781
andante-clan-7b96dd6fb9-kgxvm,7,0.0365,0,1,2,0.5781,0.5781,0.5938,0.5781,0.5781,0.5781,0.5938,0.5781,0.5938,0.5781
andante-clan-7b96dd6fb9-5swwc,1,0.0365,0,1,2,0.5781,0.5781,0.5938,0.5781,0.5781,0.5781,0.5938,0.5781,0.5938,0.5781
andante-clan-7b96dd6fb9-qmwrg,4,0.0365,0,1,2,0.5781,0.5781,0.5938,0.5781,0.5781,0.5781,0.5938,0.5781,0.5938,0.5781
andante-clan-7b96dd6fb9-7cbk6,5,0.0365,0,1,2,0.5781,0.5781,0.5938,0.5781,0.5781,0.5781,0.5938,0.5781,0.5938,0.5781
andante-clan-7b96dd6fb9-49qgg,9,0.0365,1,1,2,0.5781,0.5781,0.5938,0.5781,0.5781,0.5781,0.5938,0.5781,0.5938,0.5781
atomic-fleece-7cbd9499c4-zztzp,7,0.0352,0,1,2,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781
atomic-fleece-7cbd9499c4-xcccq,4,0.0352,0,1,2,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781
atomic-fleece-7cbd9499c4-cj2rm,6,0.0365,0,1,2,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781
atomic-fleece-7cbd9499c4-x7qvt,2,0.0365,0,1,2,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781
atomic-fleece-7cbd9499c4-fq6kj,8,0.0365,0,1,2,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781
atomic-fleece-7cbd9499c4-r4vwx,1,0.0352,1,1,2,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781,0.5625,0.5781,0.5781
balanced-seller-575b686786-cfh9b,9,0.0352,0,1,2,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5469
balanced-seller-575b686786-jdrhx,5,0.0352,0,1,2,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5469
balanced-seller-575b686786-96bkl,8,0.0352,0,1,2,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5469
balanced-seller-575b686786-x9svm,3,0.0352,0,1,2,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5469
balanced-seller-575b686786-5dm45,6,0.0352,0,1,2,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5469
balanced-seller-575b686786-86wkb,2,0.0352,0,1,2,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5469
balanced-seller-575b686786-pp2sc,0,0.0352,0,1,2,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5469
balanced-seller-575b686786-nkbmz,1,0.034,0,1,2,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5469
balanced-seller-575b686786-p2v52,7,0.034,0,1,2,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5469
balanced-seller-575b686786-n5264,4,0.0337,0,1,2,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5625,0.5469,0.5625,0.5469
balanced-seller-575b686786-6hqzw,9,0.0339,1,1,2,0.5469,0.5312,0.5469,0.5469,0.5312,0.5312,0.5469,0.5312,0.5469,0.5312
dry-loveseat-6b595c575d-vjnzj,0,0.0339,0,1,2,0.5469,0.5312,0.5469,0.5469,0.5312,0.5312,0.5469,0.5312,0.5469,0.5312
dry-loveseat-6b595c575d-7q4gk,8,0.0339,0,1,2,0.5469,0.5312,0.5469,0.5469,0.5312,0.5312,0.5469,0.5312,0.5469,0.5312
dry-loveseat-6b595c575d-bxp5z,3,0.0339,0,1,2,0.5469,0.5312,0.5469,0.5469,0.5312,0.5312,0.5469,0.5312,0.5469,0.5312
dry-loveseat-6b595c575d-5j7c2,6,0.0339,0,1,2,0.5469,0.5312,0.5469,0.5469,0.5312,0.5312,0.5469,0.5312,0.5469,0.5312
dry-loveseat-6b595c575d-sr2vz,5,0.0339,0,1,2,0.5469,0.5312,0.5469,0.5469,0.5312,0.5312,0.5469,0.5312,0.5469,0.5312
dry-loveseat-6b595c575d-wn4m4,7,0.0328,0,1,2,0.5469,0.5312,0.5469,0.5469,0.5312,0.5312,0.5469,0.5312,0.5469,0.5312
dry-loveseat-6b595c575d-4qq6n,2,0.0339,0,1,2,0.5469,0.5312,0.5469,0.5469,0.5312,0.5312,0.5469,0.5312,0.5469,0.5312
dry-loveseat-6b595c575d-wjxl4,9,0.0328,0,1,2,0.5469,0.5312,0.5469,0.5469,0.5312,0.5312,0.5469,0.5312,0.5469,0.5312
dry-loveseat-6b595c575d-5g6tm,4,0.0329,0,1,2,0.5469,0.5312,0.5469,0.5469,0.5312,0.5312,0.5469,0.5312,0.5469,0.5156
dry-loveseat-6b595c575d-zzzzh,5,0.0329,0,1,2,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156,0.5312,0.5156
dry-loveseat-6b595c575d-sznwr,1,0.0329,1,1,2,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156,0.5312,0.5156
icy-eel-854f49b87c-r7njg,8,0.0329,0,1,2,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156,0.5312,0.5156
icy-eel-854f49b87c-mwrgc,6,0.0329,0,1,2,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156,0.5312,0.5156
icy-eel-854f49b87c-cff96,2,0.0329,0,1,2,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156,0.5312,0.5156
icy-eel-854f49b87c-czgvp,3,0.0329,0,1,2,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156,0.5312,0.5156
icy-eel-854f49b87c-b4hwf,0,0.0329,0,1,2,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156,0.5312,0.5156
icy-eel-854f49b87c-8fwst,5,0.0318,0,1,2,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156,0.5312,0.5156
icy-eel-854f49b87c-srt6c,7,0.0316,0,1,2,0.5312,0.5312,0.5312,0.5312,0.5312,0.5156,0.5312,0.5156,0.5312,0.5156
icy-eel-854f49b87c-nzjqz,9,0.0319,1,1,2,0.5156,0.5156,0.5156,0.5156,0.5156,0.5,0.5156,0.5156,0.5156,0.5
juicy-spot-777f5c854-7d4rt,1,0.0319,0,1,2,0.5156,0.5156,0.5156,0.5156,0.5156,0.5,0.5156,0.5156,0.5156,0.5
juicy-spot-777f5c854-9r96g,3,0.0319,0,1,2,0.5156,0.5156,0.5156,0.5156,0.5156,0.5,0.5156,0.5156,0.5156,0.5
juicy-spot-777f5c854-jzm6b,9,0.0309,0,1,2,0.5156,0.5156,0.5156,0.5156,0.5156,0.5,0.5156,0.5156,0.5156,0.5
juicy-spot-777f5c854-lk6df,2,0.0319,0,1,2,0.5156,0.5156,0.5156,0.5156,0.5156,0.5,0.5156,0.5156,0.5156,0.5
juicy-spot-777f5c854-md8dt,6,0.0319,0,1,2,0.5156,0.5156,0.5156,0.5156,0.5156,0.5,0.5156,0.5156,0.5156,0.5
juicy-spot-777f5c854-nj285,4,0.0319,0,1,2,0.5156,0.5156,0.5156,0.5156,0.5156,0.5,0.5156,0.5156,0.5156,0.5
juicy-spot-777f5c854-qdrjr,8,0.0319,0,1,2,0.5156,0.5156,0.5156,0.5156,0.5156,0.5,0.5156,0.5156,0.5156,0.5
juicy-spot-777f5c854-tgrkd,0,0.0318,0,1,2,0.5156,0.5156,0.5156,0.5156,0.5156,0.5,0.5156,0.5156,0.5156,0.5
juicy-spot-777f5c854-wnnhw,5,0.0309,1,1,2,0.5,0.5156,0.5,0.5,0.5,0.5,0.5,0.5,0.5156,0.5
antique-volley-7d677f8555-8ddkj,4,0.0309,0,1,2,0.5,0.5156,0.5,0.5,0.5,0.5,0.5,0.5,0.5156,0.5
antique-volley-7d677f8555-tqxnl,3,0.0309,0,1,2,0.5,0.5156,0.5,0.5,0.5,0.5,0.5,0.5,0.5156,0.5
antique-volley-7d677f8555-msnhj,2,0.0309,0,1,2,0.5,0.5156,0.5,0.5,0.5,0.5,0.5,0.5,0.5156,0.5
antique-volley-7d677f8555-65fwx,7,0.0309,0,1,2,0.5,0.5156,0.5,0.5,0.5,0.5,0.5,0.5,0.5156,0.5
antique-volley-7d677f8555-lmjkn,0,0.0309,0,1,2,0.5,0.5156,0.5,0.5,0.5,0.5,0.5,0.5,0.5156,0.5
antique-volley-7d677f8555-kzzps,6,0.0309,1,1,2,0.5,0.5156,0.5,0.5,0.5,0.5,0.5,0.5,0.5156,0.5
loyal-gusset-784685b5bc-dxwwr,8,0.0309,0,1,2,0.4844,0.5,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.5,0.4844
loyal-gusset-784685b5bc-t9nh9,3,0.0299,0,1,2,0.4844,0.5,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.5,0.4844
loyal-gusset-784685b5bc-st5f6,1,0.0309,0,1,2,0.4844,0.5,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.5,0.4844
loyal-gusset-784685b5bc-d7v7l,4,0.0299,0,1,2,0.4844,0.5,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.5,0.4844
loyal-gusset-784685b5bc-bgpkd,5,0.0299,0,1,2,0.4844,0.5,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.5,0.4844
loyal-gusset-784685b5bc-9827k,7,0.0299,0,1,2,0.4844,0.5,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.5,0.4844
loyal-gusset-784685b5bc-gr68d,2,0.0299,0,1,2,0.4844,0.5,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.5,0.4844
loyal-gusset-784685b5bc-6gvxs,6,0.0299,0,1,2,0.4844,0.5,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.5,0.4844
loyal-gusset-784685b5bc-v7cvb,0,0.0297,0,1,2,0.4844,0.5,0.4844,0.4844,0.4844,0.4844,0.4844,0.4844,0.5,0.4844
loyal-gusset-784685b5bc-cjcb5,9,0.0299,1,1,2,0.4531,0.4688,0.4688,0.4531,0.4688,0.4688,0.4688,0.4688,0.4688,0.4688
balanced-patio-b886f5bb5-48sqp,9,0.029,0,1,2,0.4531,0.4688,0.4688,0.4531,0.4688,0.4688,0.4688,0.4688,0.4688,0.4688
balanced-patio-b886f5bb5-4p2xn,4,0.029,0,1,2,0.4531,0.4688,0.4688,0.4531,0.4688,0.4688,0.4688,0.4688,0.4688,0.4688
balanced-patio-b886f5bb5-7qqds,5,0.029,0,1,2,0.4531,0.4688,0.4688,0.4531,0.4688,0.4688,0.4688,0.4688,0.4688,0.4688
balanced-patio-b886f5bb5-97ktt,3,0.029,0,1,2,0.4531,0.4688,0.4688,0.4531,0.4688,0.4688,0.4688,0.4688,0.4688,0.4688
balanced-patio-b886f5bb5-bcgs9,3,0.0282,0,1,2,0.4531,0.4688,0.4688,0.4531,0.4688,0.4688,0.4688,0.4688,0.4688,0.4688
balanced-patio-b886f5bb5-cw8tz,6,0.029,0,1,2,0.4531,0.4688,0.4688,0.4531,0.4688,0.4688,0.4688,0.4688,0.4688,0.4688
balanced-patio-b886f5bb5-drqlj,2,0.029,0,1,2,0.4531,0.4688,0.4688,0.4531,0.4688,0.4688,0.4688,0.4688,0.4688,0.4688
balanced-patio-b886f5bb5-dtmkt,7,0.0291,0,1,2,0.4531,0.4688,0.4688,0.4531,0.4688,0.4688,0.4688,0.4688,0.4688,0.4531
balanced-patio-b886f5bb5-ghxls,0,0.0291,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
balanced-patio-b886f5bb5-l8jlt,8,0.03,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
balanced-patio-b886f5bb5-rzrcn,8,0.0291,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
balanced-patio-b886f5bb5-ssqxf,1,0.03,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
balanced-patio-b886f5bb5-wf4pr,1,0.0291,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
balanced-patio-b886f5bb5-wwhjl,0,0.0283,1,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-4h7xk,1,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-zlj5h,9,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-gxgbm,6,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-pdqqf,8,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-slbgv,5,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-jztss,2,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-p966k,7,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-6tjjr,4,0.0283,0,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
median-cleat-6bf85dff88-9cr9h,3,0.0275,1,1,2,0.4531,0.4531,0.4531,0.4375,0.4531,0.4531,0.4531,0.4531,0.4531,0.4531
